index,cntry_name,cntry_iso,catalog_id,id_number,latitude,longitude,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type,queue
171,Russian Federation,RUS,RUS_UPS_2015_109.0985E_60.1471N_v0.2,8250,60.147111,109.098535,0.151191432,1721.65,2.36311,95.7792,308,upstream,False
172,Iran,IRN,IRN_UPS_2015_47.4284E_32.3494N_v0.2,6143,32.349367,47.428356,0.150084824,1683.44,1.21405,98.5222,203,upstream,False
173,Russian Federation,RUS,RUS_UPS_2017_83.1398E_67.3169N_v0.2,7582,67.316902,83.13976,0.149522714,1726.05,1.04214,91.0256,312,upstream,False
174,Iraq,IRQ,IRQ_UPS_2015_47.4089E_32.1294N_v0.2,6139,32.129355,47.408944,0.149034574,1647.92,1.44594,99.4318,176,upstream,False
175,Iran,IRN,IRN_DNS_2016_56.0528E_27.1681N_v0.2,6804,27.168132,56.052833,0.148590463,1590.4,1.74836,100.0,184,refinery,False
176,Venezuela,VEN,VEN_UPS_2015_63.4306W_9.7416N_v0.2,3650,9.741573,-63.430583,0.148319241,1903.28,1.6015,96.8,125,upstream,False
177,Nigeria,NGA,NGA_UPS_2015_08.3665E_4.3167N_v0.2,5064,4.316714,8.366475,0.147433074,1706.92,1.39571,100.0,35,upstream,False
178,Nigeria,NGA,NGA_UPS_2015_05.0508E_5.9510N_v0.2,4870,5.951024,5.050775,0.146719209,1624.28,2.60625,83.3333,84,upstream,False
179,Libya,LBY,LBY_UPS_2015_12.4120E_26.7560N_v0.2,4709,26.755952,12.412046,0.146313844,1649.8,1.81625,64.7482,278,upstream,False
180,Iraq,IRQ,IRQ_UPS_2015_48.0210E_30.9288N_v0.2,6238,30.928836,48.021032,0.144521844,1716.26,1.36693,93.2907,313,upstream,False
181,Libya,LBY,LBY_UPS_2015_22.4816E_27.6476N_v0.2,4787,27.647613,22.481566,0.144505406,1641.96,1.3534,100.0,250,upstream,False
182,Democratic Republic of the Congo,COD,COD_UPS_2015_12.1665E_5.9539S_v0.2,5223,-5.953876,12.166491,0.143808566,1698.43,1.85681,100.0,88,upstream,False
183,Russian Federation,RUS,RUS_UPS_2017_69.2964E_60.1820N_v0.2,7033,60.181964,69.29645,0.143714636,1826.56,2.13897,92.4779,226,upstream,False
184,Iraq,IRQ,IRQ_UPS_2015_47.4466E_32.0598N_v0.2,6147,32.059776,47.446551,0.14220824,1704.87,1.6737,99.5902,244,upstream,False
185,Russian Federation,RUS,RUS_UPS_2016_78.4228E_57.4651N_v0.2,7654,57.465137,78.42276,0.142176246,1916.04,2.75621,91.25,240,upstream,False
186,Algeria,DZA,DZA_DNG_2015_00.2696W_35.8133N_v0.2,4140,35.813293,-0.269604,0.14158126,1757.88,2.77922,97.2376,181,lng,False
187,Algeria,DZA,DZA_UPS_2015_03.2281E_32.9466N_v0.2,4499,32.946553,3.228089,0.14156042,1694.25,4.04392,100.0,304,upstream,False
188,Nigeria,NGA,NGA_UPS_2015_07.4917E_4.0171N_v0.2,5038,4.017087,7.491735,0.140909957,1590.7,2.0658,98.3333,60,upstream,False
189,Algeria,DZA,DZA_UPS_2015_06.4698E_32.1342N_v0.2,4554,32.134194,6.469785,0.140203724,1637.37,0.94458,99.6885,321,upstream,False
190,Yemen,YEM,YEM_UPS_2015_46.8233E_15.3422N_v0.2,6838,15.34218,46.823327,0.14018846,1712.19,1.61823,85.4167,144,upstream,False
191,Oman,OMN,OMN_UPS_2016_56.9893E_22.4038N_v0.2,6923,22.403814,56.989305,0.139425576,1754.96,1.24951,94.382,178,upstream,False
192,Nigeria,NGA,NGA_UPS_2015_05.5866E_6.0621N_v0.2,4899,6.062075,5.586631,0.138576394,1704.04,2.7273,98.7952,83,upstream,False
193,Russian Federation,RUS,RUS_UPS_2015_72.6471E_60.6207N_v0.2,7129,60.62071,72.647136,0.13805391,1765.89,1.61853,93.6441,236,upstream,False
194,Saudi Arabia,SAU,SAU_UPS_2015_49.3919E_25.6378N_v0.2,6401,25.637847,49.391868,0.137434268,1635.26,2.45128,99.0521,211,upstream,False
195,Kazakhstan,KAZ,KAZ_UPS_2015_57.4242E_48.3847N_v0.2,5809,48.384733,57.424188,0.136106045,1749.17,1.86411,94.7368,285,upstream,False
196,Algeria,DZA,DZA_UPS_2015_06.7090E_29.6980N_v0.2,4563,29.698025,6.709028,0.136060841,1697.85,1.69441,96.5625,320,upstream,False
197,Venezuela,VEN,VEN_UPS_2015_64.1349W_8.5567N_v0.2,3538,8.556662,-64.134943,0.135802242,1805.05,1.6015,89.5522,134,upstream,False
198,Angola,AGO,AGO_UPS_2015_12.4106E_7.0668S_v0.2,5245,-7.066813,12.410569,0.135725043,1700.24,2.3232,100.0,79,upstream,False
199,Russian Federation,RUS,RUS_UPS_2015_107.3846E_58.4195N_v0.2,8223,58.419525,107.384565,0.13515765,1588.71,0.763026,99.0385,208,upstream,False
200,Algeria,DZA,DZA_UPS_2015_08.1654E_31.0131N_v0.2,4602,31.013077,8.165365,0.134652778,1600.74,1.53681,99.6689,302,upstream,False
201,Nigeria,NGA,NGA_UPS_2015_06.5167E_5.6594N_v0.2,4933,5.659406,6.516686,0.134446133,1680.71,1.6015,96.1538,78,upstream,False
202,Russian Federation,RUS,RUS_UPS_2015_78.4363E_57.4642N_v0.2,7655,57.464235,78.436299,0.134442024,1938.58,1.46915,93.8017,242,upstream,False
203,Libya,LBY,LBY_DNG_2015_19.6108E_30.4023N_v0.2,4733,30.402282,19.61085,0.134288507,1662.81,1.98108,94.0711,253,lng,False
204,Mexico,MEX,MEX_UPS_2015_94.0069W_18.2034N_v0.2,3176,18.203415,-94.006885,0.134163757,1659.87,4.66677,94.7761,134,upstream,False
205,Egypt,EGY,EGY_UPS_2015_27.1051E_30.7691N_v0.2,4821,30.76907,27.105117,0.134157887,1782.4,1.25584,98.6175,217,upstream,False
206,Angola,AGO,AGO_UPS_2015_12.1123E_7.8470S_v0.2,5219,-7.846964,12.112301,0.131650847,1640.08,2.02813,90.5882,85,upstream,False
207,Turkmenistan,TKM,TKM_UPS_2015_53.9163E_37.7675N_v0.2,6738,37.767453,53.916254,0.130358434,1788.21,1.74145,66.8033,244,upstream,False
208,Malaysia,MYS,MYS_UPS_2015_114.2963E_5.8753N_v0.2,9163,5.875318,114.296283,0.129663355,1699.1,2.31505,93.75,96,upstream,False
209,Iraq,IRQ,IRQ_UPS_2015_47.4059E_32.3684N_v0.2,6137,32.368446,47.405925,0.12956649,1640.71,1.33611,98.19,221,upstream,False
210,Iraq,IRQ,IRQ_UPS_2015_43.6405E_36.0830N_v0.2,6011,36.083019,43.640525,0.129007022,1826.8,1.49686,96.2343,239,upstream,False
211,Iraq,IRQ,IRQ_UPS_2018_47.7246E_30.3252N_v0.2,6197,30.325211,47.724629,0.128688542,1680.04,2.20636,99.6377,276,upstream,False
212,Nigeria,NGA,NGA_UPS_2015_06.4863E_5.7156N_v0.2,4930,5.715629,6.48628,0.128507728,1687.76,1.80173,80.2817,71,upstream,False
213,Iran,IRN,IRN_UPS_2015_50.2904E_30.3482N_v0.2,6511,30.34824,50.290404,0.127835837,1688.55,3.60544,98.5782,211,upstream,False
214,Cameroon,CMR,CMR_UPS_2015_08.4058E_4.1786N_v0.2,5067,4.178647,8.405765,0.127544069,1669.56,2.33324,100.0,48,upstream,False
215,United States,USA,USA_UPS_2015_101.9308W_32.1540N_v0.2,2174,32.153975,-101.930833,0.125843649,1791.05,3.68276,61.5764,203,upstream,False
216,Nigeria,NGA,NGA_UPS_2015_04.4813E_5.7084N_v0.2,4866,5.708421,4.481253,0.125619099,1667.01,1.19901,100.0,79,upstream,False
217,Algeria,DZA,DZA_UPS_2015_07.5368E_28.6355N_v0.2,4582,28.635486,7.536751,0.125351693,1750.98,1.48305,100.0,335,upstream,False
218,Iran,IRN,IRN_UPS_2015_52.5840E_27.5439N_v0.2,6679,27.5439,52.584048,0.124679216,1766.49,1.6015,100.0,221,upstream,False
219,Russian Federation,RUS,RUS_UPS_2015_71.7355E_59.7609N_v0.2,7091,59.760928,71.735453,0.124671877,1786.36,1.69117,92.1397,229,upstream,False
220,Venezuela,VEN,VEN_DNS_2015_64.8593W_10.0550N_v0.2,3520,10.054978,-64.859253,0.122865494,1553.41,1.6015,99.2,125,refinery,False
221,Venezuela,VEN,VEN_UPS_2015_63.3390W_9.8541N_v0.2,3656,9.854079,-63.339014,0.122685266,1827.78,4.33842,86.9565,138,upstream,False
222,Angola,AGO,AGO_UPS_2015_11.6805E_7.6508S_v0.2,5180,-7.650775,11.680527,0.122481263,1645.88,2.34265,86.9048,84,upstream,False
223,Iran,IRN,IRN_UPS_2015_49.9179E_30.5724N_v0.2,6472,30.572363,49.917869,0.12220828,1616.74,1.72828,95.1754,228,upstream,False
224,Iraq,IRQ,IRQ_UPS_2017_43.6830E_36.0183N_v0.2,6013,36.018274,43.682957,0.122166892,1854.81,1.26694,95.4023,174,upstream,False
225,Libya,LBY,LBY_UPS_2015_12.0578E_33.8597N_v0.2,4706,33.859657,12.0578,0.122084117,1830.93,1.82004,99.6894,322,upstream,False
226,Venezuela,VEN,VEN_UPS_2015_63.6308W_9.5626N_v0.2,3589,9.562635,-63.630827,0.120945808,1774.74,1.6015,97.5,120,upstream,False
227,Iraq,IRQ,IRQ_UPS_2015_47.3508E_30.5582N_v0.2,6132,30.558221,47.350799,0.120910878,1654.16,4.55657,99.177,243,upstream,False
228,Oman,OMN,OMN_UPS_2015_55.5056E_18.6876N_v0.2,6858,18.687592,55.505589,0.120661671,1793.85,1.11873,93.913,230,upstream,False
229,Libya,LBY,LBY_UPS_2015_20.9677E_28.9110N_v0.2,4753,28.910985,20.967706,0.119965417,1706.81,2.12409,99.5816,239,upstream,False
230,Nigeria,NGA,NGA_UPS_2015_05.8653E_6.0135N_v0.2,4906,6.013467,5.865282,0.119830394,1620.14,1.90326,96.4286,84,upstream,False
231,Algeria,DZA,DZA_UPS_2015_05.9647E_31.6971N_v0.2,4528,31.697134,5.964716,0.119447631,1717.7,1.33128,100.0,322,upstream,False
232,Russian Federation,RUS,RUS_UPS_2019_97.3581E_60.8425N_v0.2,8157,60.842535,97.358068,0.118792765,1779.71,2.36872,65.7795,263,upstream,False
233,Trinidad and Tobago,TTO,TTO_DNG_2015_61.6967W_10.1844N_v0.2,3677,10.184371,-61.696672,0.118775447,1653.11,1.62235,100.0,152,lng,False
234,Trinidad and Tobago,TTO,TTO_DNG_2015_61.6967W_10.1844N_v0.2,3677,10.184371,-61.696672,0.118775447,1653.11,1.62235,100.0,152,lng,False
235,Trinidad and Tobago,TTO,TTO_DNG_2015_61.6967W_10.1844N_v0.2,3677,10.184371,-61.696672,0.118775447,1653.11,1.62235,100.0,152,lng,False
236,Nigeria,NGA,NGA_UPS_2015_07.6248E_4.1063N_v0.2,5040,4.106311,7.62483,0.118494832,1650.89,2.32072,90.7692,65,upstream,False
237,Russian Federation,RUS,RUS_UPS_2015_107.6609E_58.4281N_v0.2,8237,58.428097,107.660893,0.11846724,1727.63,0.838406,99.115,226,upstream,False
238,Venezuela,VEN,VEN_UPS_2015_63.1812W_9.9768N_v0.2,3661,9.976783,-63.181158,0.118380062,1766.27,1.6015,89.5425,153,upstream,False
239,Russian Federation,RUS,RUS_UPS_2015_56.6266E_67.1788N_v0.2,5314,67.178791,56.626576,0.117351239,1901.64,2.00754,88.0137,292,upstream,False
240,Libya,LBY,LBY_UPS_2015_22.1245E_28.8336N_v0.2,4778,28.833559,22.124505,0.117283727,1654.39,1.91307,99.6109,257,upstream,False
241,Nigeria,NGA,_UPS_2015_05.4679E_5.5241N_v0.2,4896,5.524096,5.467889,0.117163674,1679.09,3.36437,67.3469,98,upstream,False
242,Equatorial Guinea,GNQ,GNQ_UPS_2015_08.1254E_3.8588N_v0.2,5057,3.858829,8.125358,0.116863979,1497.24,1.6253,95.1613,62,upstream,False
243,Algeria,DZA,DZA_UPS_2015_09.7879E_28.0794N_v0.2,4666,28.079404,9.78789,0.116830224,1610.11,1.22901,99.6979,331,upstream,False
244,Algeria,DZA,DZA_UPS_2015_07.7081E_28.6183N_v0.2,4589,28.618321,7.708072,0.116607434,1697.75,1.30322,99.0385,312,upstream,False
245,Qatar,QAT,QAT_UPS_2015_52.5422E_25.5944N_v0.2,6672,25.594427,52.54222,0.115726257,1674.99,1.94934,97.8873,284,upstream,False
246,Iran,IRN,IRN_DNS_2015_52.5965E_27.5174N_v0.2,6680,27.517411,52.596464,0.115563935,1749.14,3.51942,99.5238,210,refinery,False
247,Iran,IRN,IRN_UPS_2015_49.2818E_31.3209N_v0.2,6374,31.32093,49.281799,0.115524015,1698.02,1.34473,98.6547,223,upstream,False
248,Russian Federation,RUS,RUS_UPS_2015_107.3677E_58.4261N_v0.2,8222,58.426087,107.36768,0.114784026,1589.17,0.942937,97.1698,212,upstream,False
249,Russian Federation,RUS,RUS_UPG_2015_77.2538E_65.9043N_v0.2,7394,65.90426,77.253813,0.114511337,1660.04,1.61467,91.3043,253,gas,False
250,Iraq,IRQ,IRQ_UPS_2017_42.5600E_37.0790N_v0.2,5981,37.079002,42.559958,0.113772522,1763.66,2.15755,91.6667,60,upstream,False
251,Russian Federation,RUS,RUS_UPS_2018_37.9977E_45.1107N_v0.2,5449,45.110744,37.997725,0.113026955,1858.56,2.15373,98.374,246,upstream,False
252,Iraq,IRQ,IRQ_UPS_2015_44.1547E_35.4869N_v0.2,6039,35.486857,44.15467,0.112618362,1718.98,1.40532,98.0545,257,upstream,False
253,Iran,IRN,IRN_DNS_2015_50.3033E_29.2425N_v0.2,6514,29.242542,50.303305,0.110851898,1717.68,1.25171,99.2308,260,refinery,False
254,Turkmenistan,TKM,TKM_UPS_2015_52.6903E_39.4764N_v0.2,6688,39.476354,52.690327,0.110433324,1850.85,1.97467,100.0,273,upstream,False
255,Iraq,IRQ,IRQ_UPS_2016_48.0222E_30.9912N_v0.2,6239,30.991227,48.022201,0.110427747,1780.01,1.48899,92.7835,291,upstream,False
256,Oman,OMN,OMN_UPS_2018_57.7990E_21.3031N_v0.2,6936,21.303137,57.799036,0.11029742,1770.45,1.19798,99.2095,253,upstream,False
257,Russian Federation,RUS,RUS_UPS_2015_69.5951E_60.8131N_v0.2,7036,60.813081,69.595055,0.110268067,1845.82,1.73089,89.7959,245,upstream,False
258,Syria,SYR,SYR_UPS_2015_40.5222E_35.1111N_v0.2,5943,35.111112,40.522159,0.1096405,1595.72,1.29818,99.1342,231,upstream,False
259,Russian Federation,RUS,RUS_UPS_2016_52.7998E_51.6146N_v0.2,5654,51.614642,52.799828,0.10931791,1745.56,1.31994,98.0296,203,upstream,False
260,Iran,IRN,IRN_UPS_2015_50.7149E_30.2841N_v0.2,6560,30.284062,50.714852,0.108697094,1840.5,1.50687,98.9305,187,upstream,False
261,Libya,LBY,LBY_UPS_2015_12.2107E_26.5786N_v0.2,4707,26.57864,12.210663,0.107699386,1643.86,1.60324,70.2899,276,upstream,False
262,Russian Federation,RUS,RUS_UPS_2016_107.4881E_58.4272N_v0.2,8229,58.427161,107.488102,0.10679502,1733.51,0.866117,98.5646,209,upstream,False
263,Mexico,MEX,MEX_DNS_2015_99.9353W_25.5823N_v0.2,2467,25.58227,-99.935294,0.106622131,1807.29,1.6015,95.2756,127,refinery,False
264,Libya,LBY,LBY_UPS_2015_21.2215E_28.8703N_v0.2,4761,28.87031,21.221542,0.106556086,1719.09,1.30082,98.8506,261,upstream,False
265,Iraq,IRQ,IRQ_UPS_2015_44.4202E_35.4589N_v0.2,6060,35.458883,44.420167,0.105787625,1746.1,1.23647,93.5252,139,upstream,False
266,Algeria,DZA,DZA_UPS_2015_06.1621E_31.8139N_v0.2,4545,31.813874,6.162109,0.105680486,1698.73,1.05761,72.8097,331,upstream,False
267,Venezuela,VEN,VEN_DNS_2015_64.8863W_10.0591N_v0.2,3516,10.059053,-64.886313,0.105593602,1629.76,1.6015,97.7444,133,refinery,False
268,Russian Federation,RUS,RUS_UPS_2015_70.1757E_60.7645N_v0.2,7044,60.7645,70.175663,0.105570413,1792.86,1.73867,90.4762,231,upstream,False
269,Algeria,DZA,DZA_UPS_2015_08.0344E_31.0549N_v0.2,4597,31.054936,8.03441,0.105099004,1584.56,1.22879,100.0,320,upstream,False
270,Algeria,DZA,DZA_UPS_2015_09.1930E_27.7635N_v0.2,4632,27.763542,9.193019,0.105071705,1655.95,0.853074,100.0,323,upstream,False
271,Iraq,IRQ,IRQ_UPS_2015_47.3351E_30.4018N_v0.2,6128,30.401753,47.335064,0.105032079,1664.02,1.12526,98.7952,249,upstream,False
272,Venezuela,VEN,VEN_UPS_2015_64.0591W_9.2270N_v0.2,3541,9.226954,-64.059101,0.104545406,1785.11,1.6015,80.1587,126,upstream,False
273,Russian Federation,RUS,RUS_UPS_2015_70.7922E_60.8408N_v0.2,7064,60.840844,70.792201,0.104397173,1772.81,1.46787,91.6318,239,upstream,False
274,Libya,LBY,LBY_UPS_2015_22.4030E_27.5824N_v0.2,4784,27.582361,22.403028,0.104383084,1555.82,1.06586,88.0,250,upstream,False
275,Iraq,IRQ,IRQ_UPS_2015_43.4297E_36.8915N_v0.2,6001,36.891472,43.429685,0.104091022,1921.67,1.17878,91.8519,135,upstream,False
276,Australia,AUS,AUS_UPS_2018_123.2971E_13.9391S_v0.2,9670,-13.939082,123.297145,0.103274421,1653.53,2.53343,96.4912,285,upstream,False
277,Russian Federation,RUS,RUS_DNG_2015_48.1263E_46.7751N_v0.2,5528,46.775148,48.126346,0.103000264,1805.59,1.81973,96.5636,291,gpp,False
278,Mexico,MEX,MEX_UPS_2015_92.0068W_19.3674N_v0.2,3246,19.367382,-92.006755,0.102716714,1717.74,1.67825,99.4737,190,upstream,False
279,Oman,OMN,OMN_UPS_2015_55.4482E_23.1535N_v0.2,6786,23.153469,55.448201,0.102687948,1706.4,1.3776,98.8722,266,upstream,False
280,Qatar,QAT,QAT_DNG_2015_51.5508E_25.9045N_v0.2,6599,25.904538,51.550802,0.102465746,1678.91,2.4234,99.3506,154,lng,False
281,Qatar,QAT,QAT_DNG_2015_51.5508E_25.9045N_v0.2,6599,25.904538,51.550802,0.102465746,1678.91,2.4234,99.3506,154,lng,False
282,Qatar,QAT,QAT_DNG_2015_51.5508E_25.9045N_v0.2,6599,25.904538,51.550802,0.102465746,1678.91,2.4234,99.3506,154,lng,False
283,Qatar,QAT,QAT_DNG_2015_51.5508E_25.9045N_v0.2,6599,25.904538,51.550802,0.102465746,1678.91,2.4234,99.3506,154,lng,False
284,Libya,LBY,LBY_UPS_2015_12.6787E_33.9206N_v0.2,4712,33.920617,12.678668,0.102027506,1696.04,1.74722,95.0617,324,upstream,False
285,Congo,COG,COG_UPS_2015_11.4187E_4.5208S_v0.2,5164,-4.52082,11.418671,0.101888959,1706.33,1.58654,98.3051,59,upstream,False
286,Algeria,DZA,DZA_UPS_2015_03.2357E_32.9331N_v0.2,4500,32.933082,3.235675,0.101881621,1739.29,2.37204,100.0,341,upstream,False
287,Libya,LBY,LBY_UPS_2015_20.7858E_29.0377N_v0.2,4749,29.037723,20.785839,0.101711374,1693.93,0.993798,99.1837,245,upstream,False
288,Algeria,DZA,DZA_DNG_2015_06.9468E_36.8770N_v0.2,4568,36.877017,6.946794,0.101412854,1717.88,2.08859,96.3731,193,lng,False
289,Russian Federation,RUS,RUS_UPS_2015_78.1590E_62.3324N_v0.2,7450,62.332381,78.158951,0.101341526,1622.77,2.38369,94.2387,243,upstream,False
290,Iran,IRN,IRN_UPS_2015_49.8241E_30.7201N_v0.2,6462,30.720109,49.824149,0.101126662,1736.72,3.45884,87.2449,196,upstream,False
291,Russian Federation,RUS,RUS_UPS_2015_57.9669E_68.6146N_v0.2,5369,68.614584,57.966872,0.101030384,1796.15,1.5746,92.2559,297,upstream,False
292,Malaysia,MYS,MYS_DNG_2015_113.0853E_3.2868N_v0.2,9376,3.286769,113.085251,0.100829903,1641.17,2.7303,94.8718,39,lng,False
293,Malaysia,MYS,MYS_DNG_2015_113.0853E_3.2868N_v0.2,9376,3.286769,113.085251,0.100829903,1641.17,2.7303,94.8718,39,lng,False
294,Malaysia,MYS,MYS_DNG_2015_113.0853E_3.2868N_v0.2,9376,3.286769,113.085251,0.100829903,1641.17,2.7303,94.8718,39,lng,False
295,Malaysia,MYS,MYS_DNG_2015_113.0853E_3.2868N_v0.2,9376,3.286769,113.085251,0.100829903,1641.17,2.7303,94.8718,39,lng,False
296,Colombia,COL,COL_UPS_2015_73.6895W_3.9307N_v0.2,3780,3.930713,-73.689512,0.100644099,1827.95,1.6015,87.5,24,upstream,False
297,Russian Federation,RUS,RUS_UPG_2015_78.3524E_64.9320N_v0.2,7459,64.931974,78.35238,0.100536667,1805.95,2.42371,87.0079,254,gas,False
298,Algeria,DZA,DZA_UPS_2015_09.7860E_28.6332N_v0.2,4664,28.633199,9.786031,0.09988004,1557.52,1.29082,100.0,286,upstream,False
299,Venezuela,VEN,VEN_DNS_2015_64.8600W_10.0772N_v0.2,3519,10.077168,-64.859977,0.099638465,1680.4,1.6015,98.4252,127,refinery,False
300,Libya,LBY,LBY_UPS_2015_22.3747E_28.6951N_v0.2,4782,28.695131,22.374744,0.099511954,1706.57,1.19408,98.913,276,upstream,False
301,Nigeria,NGA,NGA_UPS_2015_06.2636E_4.6290N_v0.2,4993,4.628975,6.263587,0.099410979,1714.78,1.6015,96.8421,95,upstream,False
302,Congo,COG,COG_UPS_2015_11.4432E_5.3790S_v0.2,5165,-5.379013,11.443221,0.099163533,1714.82,1.96221,98.9247,93,upstream,False
303,Ghana,GHA,GHA_UPS_2015_02.8917W_4.5965N_v0.2,4160,4.596546,-2.891692,0.098744079,1710.95,1.59828,95.0413,121,upstream,False
304,Gabon,GAB,GAB_UPS_2015_09.8739E_1.9583S_v0.2,5130,-1.958304,9.873937,0.098489001,1692.97,1.6015,93.8462,65,upstream,False
305,Algeria,DZA,DZA_UPS_2015_05.9921E_31.6455N_v0.2,4531,31.645486,5.992064,0.098364545,1734.92,2.14674,100.0,325,upstream,False
306,Cameroon,CMR,CMR_UPS_2015_08.4077E_4.3130N_v0.2,5066,4.313005,8.407728,0.097289051,1741.35,1.83284,100.0,28,upstream,False
307,Congo,COG,COG_UPS_2015_11.7002E_5.2047S_v0.2,5181,-5.204715,11.700231,0.097222713,1663.32,2.18108,100.0,71,upstream,False
308,Algeria,DZA,DZA_UPS_2015_05.0551E_31.8474N_v0.2,4508,31.84743,5.055099,0.097067436,1639.92,1.0238,98.6799,303,upstream,False
309,Russian Federation,RUS,RUS_UPS_2015_67.2867E_61.4285N_v0.2,7008,61.428511,67.286678,0.09698378,1811.91,2.06673,91.358,243,upstream,False
310,Congo,COG,COG_UPS_2015_11.7082E_5.2148S_v0.2,5183,-5.214843,11.708237,0.096981138,1800.28,2.09623,100.0,70,upstream,False
311,Yemen,YEM,YEM_UPS_2015_46.8225E_15.3772N_v0.2,6837,15.377177,46.822453,0.096903352,1731.19,1.52894,86.5497,171,upstream,False
312,Gabon,GAB,GAB_UPS_2015_09.1627E_2.0749S_v0.2,5111,-2.074879,9.162712,0.096497988,1703.08,1.528,100.0,66,upstream,False
313,Iran,IRN,IRN_UPS_2015_50.3566E_30.1148N_v0.2,6520,30.114815,50.356604,0.096490062,1700.12,4.60703,37.2493,349,upstream,False
314,Nigeria,NGA,NGA_UPS_2015_06.2183E_5.8833N_v0.2,4920,5.883333,6.218265,0.096485953,1825.53,1.72388,92.1053,76,upstream,False
315,Russian Federation,RUS,RUS_UPS_2016_107.4496E_58.4208N_v0.2,8228,58.420797,107.449647,0.09583461,1702.0,0.744994,98.8095,168,upstream,False
316,Qatar,QAT,QAT_UPS_2015_52.7354E_25.4271N_v0.2,6695,25.42706,52.735447,0.095372887,1691.84,1.78544,93.4783,276,upstream,False
317,Venezuela,VEN,VEN_DNS_2015_70.2337W_11.6309N_v0.2,3499,11.630873,-70.233721,0.095202933,1518.83,1.04009,98.0392,153,refinery,False
318,Mexico,MEX,MEX_UPS_2015_93.5214W_17.9109N_v0.2,3191,17.910897,-93.521425,0.09496987,1728.15,1.6015,94.4444,126,upstream,False
319,Mexico,MEX,MEX_DNS_2015_95.1696W_16.2021N_v0.2,3163,16.202095,-95.169647,0.094679863,1822.57,4.35802,98.4848,132,refinery,False
320,Russian Federation,RUS,RUS_UPG_2015_122.7042E_63.8685N_v0.2,9439,63.868488,122.704165,0.094498168,1816.76,1.55167,95.5189,424,gas,False
321,Algeria,DZA,DZA_UPS_2015_08.0157E_31.0599N_v0.2,4594,31.059915,8.015682,0.09440277,1639.73,1.01569,99.6914,324,upstream,False
322,Russian Federation,RUS,RUS_UPS_2015_53.3587E_52.0773N_v0.2,5675,52.077257,53.358711,0.093637538,1661.98,1.6637,97.5758,165,upstream,False
323,Algeria,DZA,DZA_UPS_2015_03.3187E_33.1263N_v0.2,4502,33.126266,3.318719,0.093627264,1723.55,1.65819,97.9228,337,upstream,False
324,Venezuela,VEN,VEN_DNS_2015_70.2242W_11.6224N_v0.2,3500,11.622409,-70.224171,0.09346729,1621.75,1.6015,97.9592,147,refinery,False
325,Iran,IRN,IRN_UPS_2015_47.2073E_32.5043N_v0.2,6106,32.50427,47.207289,0.09344645,1716.96,1.69123,96.3235,272,upstream,False
326,Iran,IRN,IRN_UPS_2015_49.1560E_31.7631N_v0.2,6336,31.763063,49.156041,0.093112412,1855.78,1.41029,99.0385,208,upstream,False
327,Russian Federation,RUS,RUS_UPS_2015_70.8635E_60.9604N_v0.2,7072,60.960365,70.863522,0.093012612,1826.23,1.85797,89.0351,228,upstream,False
328,Libya,LBY,LBY_UPS_2015_12.4523E_26.7005N_v0.2,4710,26.700505,12.452313,0.092997349,1641.84,1.17337,68.0556,288,upstream,False
329,Malaysia,MYS,MYS_UPS_2015_105.2081E_5.5011N_v0.2,9104,5.501124,105.208078,0.092988249,1726.07,1.54982,96.8254,126,upstream,False
330,Libya,LBY,LBY_UPS_2015_22.4320E_27.8115N_v0.2,4785,27.811457,22.431995,0.092919857,1599.36,1.13591,88.1295,278,upstream,False
331,Nigeria,NGA,NGA_UPS_2015_08.0097E_4.5524N_v0.2,5053,4.5524,8.009727,0.092491597,1790.11,4.13405,92.6471,68,upstream,False
332,Algeria,DZA,DZA_UPS_2015_09.1524E_27.7492N_v0.2,4627,27.749239,9.152447,0.092200121,1642.85,0.979252,100.0,336,upstream,False
333,Iran,IRN,IRN_UPS_2015_48.8817E_31.2788N_v0.2,6289,31.278802,48.88167,0.091470699,1756.95,1.97548,98.7903,248,upstream,False
334,Algeria,DZA,DZA_DNS_2015_06.0653E_31.7872N_v0.2,4539,31.787151,6.065257,0.091354168,1717.92,1.43794,100.0,325,refinery,False
335,Kuwait,KWT,KWT_UPS_2018_47.7898E_29.8835N_v0.2,6212,29.883529,47.789801,0.091112886,1776.67,2.59398,98.7539,321,upstream,False
336,Mexico,MEX,MEX_UPS_2015_92.0786W_19.4274N_v0.2,3241,19.42739,-92.078569,0.091088817,1690.05,2.59813,100.0,179,upstream,False
337,Mexico,MEX,MEX_DNS_2015_101.1718W_20.5782N_v0.2,3109,20.578199,-101.171775,0.091076195,1744.35,3.17885,94.2308,52,refinery,False
338,Algeria,DZA,DZA_UPS_2015_06.9354E_31.3954N_v0.2,4567,31.395361,6.935438,0.091011325,1622.62,1.23818,100.0,364,upstream,False
339,Russian Federation,RUS,RUS_UPS_2015_78.9264E_57.6704N_v0.2,7486,57.670412,78.926428,0.090625333,1807.96,1.7659,91.1197,259,upstream,False
340,Russian Federation,RUS,RUS_DNG_2015_72.9741E_61.2807N_v0.2,7144,61.280678,72.974125,0.090477981,1912.65,2.17895,88.2353,221,gpp,False
